data,sk_loja,sk_municipio,sk_produto,sk_vendedor,sk_cliente,qt_realizado,UTC
01/01/17,5,138,3,5,6,53,28/05/2025 08:29:53
01/01/17,6,135,3,6,2,27,28/05/2025 08:29:53
01/01/17,7,199,3,7,14,57,28/05/2025 08:29:53
01/01/17,8,242,3,8,19,60,28/05/2025 08:29:53
01/02/17,1,89,3,1,13,5,28/05/2025 08:29:53
01/02/17,2,181,3,2,17,26,28/05/2025 08:29:53
01/02/17,3,37,3,3,20,60,28/05/2025 08:29:53
01/02/17,4,248,3,4,16,58,28/05/2025 08:29:53
01/02/17,5,138,3,5,12,56,28/05/2025 08:29:53
01/02/17,6,135,3,6,7,54,28/05/2025 08:29:53
01/02/17,7,199,3,7,2,37,28/05/2025 08:29:53
01/02/17,8,242,3,8,20,60,28/05/2025 08:29:53
01/03/17,1,89,3,1,12,5,28/05/2025 08:29:53
01/03/17,2,181,3,2,11,17,28/05/2025 08:29:53
01/03/17,3,37,3,3,3,11,28/05/2025 08:29:53
01/03/17,4,248,3,4,11,56,28/05/2025 08:29:53
01/03/17,5,138,3,5,10,55,28/05/2025 08:29:53
01/03/17,6,135,3,6,20,60,28/05/2025 08:29:53
01/03/17,7,199,3,7,11,56,28/05/2025 08:29:53
01/03/17,8,242,3,8,5,53,28/05/2025 08:29:53
01/04/17,1,89,3,1,5,2,28/05/2025 08:29:53
01/04/17,2,181,3,2,9,14,28/05/2025 08:29:53
01/04/17,3,37,3,3,16,58,28/05/2025 08:29:53
01/04/17,4,248,3,4,15,58,28/05/2025 08:29:53
01/04/17,5,138,3,5,19,60,28/05/2025 08:29:53
01/04/17,6,135,3,6,11,56,28/05/2025 08:29:53
01/04/17,7,199,3,7,2,37,28/05/2025 08:29:53
01/04/17,8,242,3,8,10,55,28/05/2025 08:29:53
01/05/17,1,89,3,1,1,1,28/05/2025 08:29:53
01/05/17,2,181,3,2,1,2,28/05/2025 08:29:53
01/05/17,3,37,3,3,2,7,28/05/2025 08:29:53
01/05/17,4,248,3,4,16,58,28/05/2025 08:29:53
01/05/17,5,138,3,5,12,56,28/05/2025 08:29:53
01/05/17,6,135,3,6,10,55,28/05/2025 08:29:53
01/05/17,7,199,3,7,19,60,28/05/2025 08:29:53
01/05/17,8,242,3,8,14,57,28/05/2025 08:29:53
01/06/17,1,89,3,1,15,6,28/05/2025 08:29:53
01/06/17,2,181,3,2,3,5,28/05/2025 08:29:53
01/06/17,3,37,3,3,7,24,28/05/2025 08:29:53
01/06/17,4,248,3,4,12,56,28/05/2025 08:29:53
01/06/17,5,138,3,5,11,56,28/05/2025 08:29:53
01/06/17,6,135,3,6,17,59,28/05/2025 08:29:53
01/06/17,7,199,3,7,9,55,28/05/2025 08:29:53
01/06/17,8,242,3,8,11,56,28/05/2025 08:29:53
01/07/17,1,89,3,1,6,3,28/05/2025 08:29:53
01/07/17,2,181,3,2,9,14,28/05/2025 08:29:53
01/07/17,3,37,3,3,10,34,28/05/2025 08:29:53
01/07/17,4,248,3,4,15,58,28/05/2025 08:29:53
01/07/17,5,138,3,5,15,58,28/05/2025 08:29:53
01/07/17,6,135,3,6,2,27,28/05/2025 08:29:53
01/07/17,7,199,3,7,4,52,28/05/2025 08:29:53
01/07/17,8,242,3,8,20,60,28/05/2025 08:29:53
01/08/17,1,89,3,1,10,4,28/05/2025 08:29:53
01/08/17,2,181,3,2,18,27,28/05/2025 08:29:53
01/08/17,3,37,3,3,3,11,28/05/2025 08:29:53
01/08/17,4,248,3,4,5,30,28/05/2025 08:29:53
01/08/17,5,138,3,5,1,10,28/05/2025 08:29:53
01/08/17,6,135,3,6,4,52,28/05/2025 08:29:53
01/08/17,7,199,3,7,14,57,28/05/2025 08:29:53
01/08/17,8,242,3,8,3,52,28/05/2025 08:29:53
01/09/17,1,89,3,1,12,5,28/05/2025 08:29:53
01/09/17,2,181,3,2,12,18,28/05/2025 08:29:53
01/09/17,3,37,3,3,6,21,28/05/2025 08:29:53
01/09/17,4,248,3,4,3,18,28/05/2025 08:29:53
01/09/17,5,138,3,5,20,60,28/05/2025 08:29:53
01/09/17,6,135,3,6,18,59,28/05/2025 08:29:53
01/09/17,7,199,3,7,20,60,28/05/2025 08:29:53
01/09/17,8,242,3,8,6,53,28/05/2025 08:29:53
01/10/17,1,89,3,1,13,5,28/05/2025 08:29:53
01/10/17,2,181,3,2,19,29,28/05/2025 08:29:53
01/10/17,3,37,3,3,13,44,28/05/2025 08:29:53
01/10/17,4,248,3,4,9,55,28/05/2025 08:29:53
01/10/17,5,138,3,5,20,60,28/05/2025 08:29:53
01/10/17,6,135,3,6,4,52,28/05/2025 08:29:53
01/10/17,7,199,3,7,12,56,28/05/2025 08:29:53
01/10/17,8,242,3,8,1,24,28/05/2025 08:29:53
01/11/17,1,89,3,1,19,8,28/05/2025 08:29:53
01/11/17,2,181,3,2,20,30,28/05/2025 08:29:53
01/11/17,3,37,3,3,3,11,28/05/2025 08:29:53
01/11/17,4,248,3,4,18,59,28/05/2025 08:29:53
01/11/17,5,138,3,5,13,57,28/05/2025 08:29:53
01/11/17,6,135,3,6,12,56,28/05/2025 08:29:53
01/11/17,7,199,3,7,7,54,28/05/2025 08:29:53
01/11/17,8,242,3,8,18,59,28/05/2025 08:29:53
01/12/17,1,89,3,1,19,8,28/05/2025 08:29:53
01/12/17,2,181,3,2,19,29,28/05/2025 08:29:53
01/12/17,3,37,3,3,17,59,28/05/2025 08:29:53
01/12/17,4,248,3,4,10,55,28/05/2025 08:29:53
01/12/17,5,138,3,5,13,57,28/05/2025 08:29:53
01/12/17,6,135,3,6,8,54,28/05/2025 08:29:53
01/12/17,7,199,3,7,10,55,28/05/2025 08:29:53
01/12/17,8,242,3,8,14,57,28/05/2025 08:29:53
01/01/15,1,89,4,1,17,7,28/05/2025 08:29:53
01/01/15,2,181,4,2,3,5,28/05/2025 08:29:53
01/01/15,3,37,4,3,12,41,28/05/2025 08:29:53
01/01/15,4,248,4,4,2,12,28/05/2025 08:29:53
01/01/15,5,138,4,5,20,60,28/05/2025 08:29:53
01/01/15,6,135,4,6,5,53,28/05/2025 08:29:53
01/01/15,7,199,4,7,9,55,28/05/2025 08:29:53
01/01/15,8,242,4,8,15,58,28/05/2025 08:29:53
01/02/15,1,89,4,1,13,5,28/05/2025 08:29:53
01/02/15,2,181,4,2,17,26,28/05/2025 08:29:53
01/02/15,3,37,4,3,5,17,28/05/2025 08:29:53
01/02/15,4,248,4,4,16,58,28/05/2025 08:29:53
01/02/15,5,138,4,5,16,58,28/05/2025 08:29:53
01/02/15,6,135,4,6,2,27,28/05/2025 08:29:53
01/02/15,7,199,4,7,7,54,28/05/2025 08:29:53
01/02/15,8,242,4,8,15,58,28/05/2025 08:29:53
01/03/15,1,89,4,1,16,6,28/05/2025 08:29:53
01/03/15,2,181,4,2,14,21,28/05/2025 08:29:53
01/03/15,3,37,4,3,2,7,28/05/2025 08:29:53
01/03/15,4,248,4,4,10,55,28/05/2025 08:29:53
01/03/15,5,138,4,5,14,57,28/05/2025 08:29:53
01/03/15,6,135,4,6,12,56,28/05/2025 08:29:53
01/03/15,7,199,4,7,19,60,28/05/2025 08:29:53
01/03/15,8,242,4,8,13,57,28/05/2025 08:29:53
01/04/15,1,89,4,1,3,2,28/05/2025 08:29:53
01/04/15,2,181,4,2,12,18,28/05/2025 08:29:53
01/04/15,3,37,4,3,8,27,28/05/2025 08:29:53
01/04/15,4,248,4,4,16,58,28/05/2025 08:29:53
01/04/15,5,138,4,5,17,59,28/05/2025 08:29:53
01/04/15,6,135,4,6,17,59,28/05/2025 08:29:53
01/04/15,7,199,4,7,3,52,28/05/2025 08:29:53
01/04/15,8,242,4,8,6,53,28/05/2025 08:29:53
01/05/15,1,89,4,1,16,6,28/05/2025 08:29:53
01/05/15,2,181,4,2,15,23,28/05/2025 08:29:53
01/05/15,3,37,4,3,7,24,28/05/2025 08:29:53
01/05/15,4,248,4,4,14,57,28/05/2025 08:29:53
01/05/15,5,138,4,5,18,59,28/05/2025 08:29:53
01/05/15,6,135,4,6,11,56,28/05/2025 08:29:53
01/05/15,7,199,4,7,9,55,28/05/2025 08:29:53
01/05/15,8,242,4,8,16,58,28/05/2025 08:29:53
01/06/15,1,89,4,1,20,8,28/05/2025 08:29:53
01/06/15,2,181,4,2,17,26,28/05/2025 08:29:53
01/06/15,3,37,4,3,6,21,28/05/2025 08:29:53
01/06/15,4,248,4,4,6,36,28/05/2025 08:29:53
01/06/15,5,138,4,5,11,56,28/05/2025 08:29:53
01/06/15,6,135,4,6,6,53,28/05/2025 08:29:53
01/06/15,7,199,4,7,14,57,28/05/2025 08:29:53
01/06/15,8,242,4,8,1,24,28/05/2025 08:29:53
01/07/15,1,89,4,1,12,5,28/05/2025 08:29:53
01/07/15,2,181,4,2,10,15,28/05/2025 08:29:53
01/07/15,3,37,4,3,2,7,28/05/2025 08:29:53
01/07/15,4,248,4,4,4,24,28/05/2025 08:29:53
01/07/15,5,138,4,5,3,29,28/05/2025 08:29:53
01/07/15,6,135,4,6,1,14,28/05/2025 08:29:53
01/07/15,7,199,4,7,13,57,28/05/2025 08:29:53
01/07/15,8,242,4,8,13,57,28/05/2025 08:29:53
01/08/15,1,89,4,1,9,4,28/05/2025 08:29:53
01/08/15,2,181,4,2,1,2,28/05/2025 08:29:53
01/08/15,3,37,4,3,1,4,28/05/2025 08:29:53
01/08/15,4,248,4,4,4,24,28/05/2025 08:29:53
01/08/15,5,138,4,5,12,56,28/05/2025 08:29:53
01/08/15,6,135,4,6,10,55,28/05/2025 08:29:53
01/08/15,7,199,4,7,11,56,28/05/2025 08:29:53
01/08/15,8,242,4,8,4,52,28/05/2025 08:29:53
01/09/15,1,89,4,1,17,7,28/05/2025 08:29:53
01/09/15,2,181,4,2,7,11,28/05/2025 08:29:53
01/09/15,3,37,4,3,9,31,28/05/2025 08:29:53
01/09/15,4,248,4,4,11,56,28/05/2025 08:29:53
01/09/15,5,138,4,5,1,10,28/05/2025 08:29:53
01/09/15,6,135,4,6,8,54,28/05/2025 08:29:53
01/09/15,7,199,4,7,7,54,28/05/2025 08:29:53
01/09/15,8,242,4,8,7,54,28/05/2025 08:29:53
01/10/15,1,89,4,1,9,4,28/05/2025 08:29:53
01/10/15,2,181,4,2,7,11,28/05/2025 08:29:53
01/10/15,3,37,4,3,3,11,28/05/2025 08:29:53
01/10/15,4,248,4,4,4,24,28/05/2025 08:29:53
01/10/15,5,138,4,5,2,19,28/05/2025 08:29:53
01/10/15,6,135,4,6,17,59,28/05/2025 08:29:53
01/10/15,7,199,4,7,8,54,28/05/2025 08:29:53
01/10/15,8,242,4,8,6,53,28/05/2025 08:29:53
01/11/15,1,89,4,1,16,6,28/05/2025 08:29:53
01/11/15,2,181,4,2,15,23,28/05/2025 08:29:53
01/11/15,3,37,4,3,13,44,28/05/2025 08:29:53
01/11/15,4,248,4,4,13,57,28/05/2025 08:29:53
01/11/15,5,138,4,5,2,19,28/05/2025 08:29:53
01/11/15,6,135,4,6,8,54,28/05/2025 08:29:53
01/11/15,7,199,4,7,10,55,28/05/2025 08:29:53
01/11/15,8,242,4,8,17,59,28/05/2025 08:29:53
01/12/15,1,89,4,1,9,4,28/05/2025 08:29:53
01/12/15,2,181,4,2,12,18,28/05/2025 08:29:53
01/12/15,3,37,4,3,12,41,28/05/2025 08:29:53
01/12/15,4,248,4,4,7,42,28/05/2025 08:29:53
01/12/15,5,138,4,5,8,54,28/05/2025 08:29:53
01/12/15,6,135,4,6,14,57,28/05/2025 08:29:53
01/12/15,7,199,4,7,6,53,28/05/2025 08:29:53
01/12/15,8,242,4,8,16,58,28/05/2025 08:29:53
01/01/16,1,89,4,1,19,8,28/05/2025 08:29:53
01/01/16,2,181,4,2,18,27,28/05/2025 08:29:53
01/01/16,3,37,4,3,12,41,28/05/2025 08:29:53
01/01/16,4,248,4,4,1,6,28/05/2025 08:29:53
01/01/16,5,138,4,5,13,57,28/05/2025 08:29:53
01/01/16,6,135,4,6,10,55,28/05/2025 08:29:53
01/01/16,7,199,4,7,20,60,28/05/2025 08:29:53
01/01/16,8,242,4,8,8,54,28/05/2025 08:29:53
01/02/16,1,89,4,1,2,1,28/05/2025 08:29:53
01/02/16,2,181,4,2,14,21,28/05/2025 08:29:53
01/02/16,3,37,4,3,12,41,28/05/2025 08:29:53
01/02/16,4,248,4,4,6,36,28/05/2025 08:29:53
01/02/16,5,138,4,5,9,55,28/05/2025 08:29:53
01/02/16,6,135,4,6,6,53,28/05/2025 08:29:53
01/02/16,7,199,4,7,20,60,28/05/2025 08:29:53
01/02/16,8,242,4,8,15,58,28/05/2025 08:29:53
01/03/16,1,89,4,1,16,6,28/05/2025 08:29:53
01/03/16,2,181,4,2,13,20,28/05/2025 08:29:53
01/03/16,3,37,4,3,3,11,28/05/2025 08:29:53
01/03/16,4,248,4,4,4,24,28/05/2025 08:29:53
01/03/16,5,138,4,5,5,47,28/05/2025 08:29:53
01/03/16,6,135,4,6,12,56,28/05/2025 08:29:53
01/03/16,7,199,4,7,3,52,28/05/2025 08:29:53
01/03/16,8,242,4,8,4,52,28/05/2025 08:29:53
01/04/16,1,89,4,1,3,2,28/05/2025 08:29:53
01/04/16,2,181,4,2,3,5,28/05/2025 08:29:53
01/04/16,3,37,4,3,12,41,28/05/2025 08:29:53
01/04/16,4,248,4,4,14,57,28/05/2025 08:29:53
01/04/16,5,138,4,5,16,58,28/05/2025 08:29:53
01/04/16,6,135,4,6,19,60,28/05/2025 08:29:53
01/04/16,7,199,4,7,2,37,28/05/2025 08:29:53
01/04/16,8,242,4,8,20,60,28/05/2025 08:29:53
01/05/16,1,89,4,1,18,7,28/05/2025 08:29:53
01/05/16,2,181,4,2,2,3,28/05/2025 08:29:53
01/05/16,3,37,4,3,13,44,28/05/2025 08:29:53
01/05/16,4,248,4,4,15,58,28/05/2025 08:29:53
01/05/16,5,138,4,5,19,60,28/05/2025 08:29:53
01/05/16,6,135,4,6,1,14,28/05/2025 08:29:53
01/05/16,7,199,4,7,5,53,28/05/2025 08:29:53
01/05/16,8,242,4,8,20,60,28/05/2025 08:29:53
01/06/16,1,89,4,1,17,7,28/05/2025 08:29:53
01/06/16,2,181,4,2,18,27,28/05/2025 08:29:53
01/06/16,3,37,4,3,12,41,28/05/2025 08:29:53
01/06/16,4,248,4,4,20,60,28/05/2025 08:29:53
01/06/16,5,138,4,5,18,59,28/05/2025 08:29:53
01/06/16,6,135,4,6,13,57,28/05/2025 08:29:53
01/06/16,7,199,4,7,9,55,28/05/2025 08:29:53
01/06/16,8,242,4,8,2,48,28/05/2025 08:29:53
01/07/16,1,89,4,1,14,6,28/05/2025 08:29:53
01/07/16,2,181,4,2,8,12,28/05/2025 08:29:53
01/07/16,3,37,4,3,15,58,28/05/2025 08:29:53
01/07/16,4,248,4,4,8,48,28/05/2025 08:29:53
01/07/16,5,138,4,5,19,60,28/05/2025 08:29:53
01/07/16,6,135,4,6,13,57,28/05/2025 08:29:53
01/07/16,7,199,4,7,12,56,28/05/2025 08:29:53
01/07/16,8,242,4,8,6,53,28/05/2025 08:29:53
01/08/16,1,89,4,1,6,3,28/05/2025 08:29:53
01/08/16,2,181,4,2,11,17,28/05/2025 08:29:53
01/08/16,3,37,4,3,7,24,28/05/2025 08:29:53
01/08/16,4,248,4,4,5,30,28/05/2025 08:29:53
01/08/16,5,138,4,5,17,59,28/05/2025 08:29:53
01/08/16,6,135,4,6,8,54,28/05/2025 08:29:53
01/08/16,7,199,4,7,10,55,28/05/2025 08:29:53
01/08/16,8,242,4,8,5,53,28/05/2025 08:29:53
01/09/16,1,89,4,1,14,6,28/05/2025 08:29:53
01/09/16,2,181,4,2,11,17,28/05/2025 08:29:53
01/09/16,3,37,4,3,4,14,28/05/2025 08:29:53
01/09/16,4,248,4,4,16,58,28/05/2025 08:29:53
01/09/16,5,138,4,5,12,56,28/05/2025 08:29:53
01/09/16,6,135,4,6,9,55,28/05/2025 08:29:53
01/09/16,7,199,4,7,11,56,28/05/2025 08:29:53
01/09/16,8,242,4,8,9,55,28/05/2025 08:29:53
01/10/16,1,89,4,1,13,5,28/05/2025 08:29:53
01/10/16,2,181,4,2,6,9,28/05/2025 08:29:53
01/10/16,3,37,4,3,6,21,28/05/2025 08:29:53
01/10/16,4,248,4,4,17,59,28/05/2025 08:29:53
01/10/16,5,138,4,5,18,59,28/05/2025 08:29:53
01/10/16,6,135,4,6,5,53,28/05/2025 08:29:53
01/10/16,7,199,4,7,14,57,28/05/2025 08:29:53
01/10/16,8,242,4,8,1,24,28/05/2025 08:29:53
01/11/16,1,89,4,1,11,5,28/05/2025 08:29:53
01/11/16,2,181,4,2,6,9,28/05/2025 08:29:53
01/11/16,3,37,4,3,20,60,28/05/2025 08:29:53
01/11/16,4,248,4,4,17,59,28/05/2025 08:29:53
01/11/16,5,138,4,5,9,55,28/05/2025 08:29:53
01/11/16,6,135,4,6,9,55,28/05/2025 08:29:53
01/11/16,7,199,4,7,1,19,28/05/2025 08:29:53
01/11/16,8,242,4,8,1,24,28/05/2025 08:29:53
01/12/16,1,89,4,1,3,2,28/05/2025 08:29:53
01/12/16,2,181,4,2,1,2,28/05/2025 08:29:53
01/12/16,3,37,4,3,10,34,28/05/2025 08:29:53
01/12/16,4,248,4,4,18,59,28/05/2025 08:29:53
01/12/16,5,138,4,5,3,29,28/05/2025 08:29:53
01/12/16,6,135,4,6,8,54,28/05/2025 08:29:53
01/12/16,7,199,4,7,2,37,28/05/2025 08:29:53
01/12/16,8,242,4,8,7,54,28/05/2025 08:29:53
01/01/17,1,89,4,1,12,5,28/05/2025 08:29:53
01/01/17,2,181,4,2,13,20,28/05/2025 08:29:53
01/01/17,3,37,4,3,12,41,28/05/2025 08:29:53
01/01/17,4,248,4,4,15,58,28/05/2025 08:29:53
01/01/17,5,138,4,5,9,55,28/05/2025 08:29:53
01/01/17,6,135,4,6,17,59,28/05/2025 08:29:53
01/01/17,7,199,4,7,10,55,28/05/2025 08:29:53
01/01/17,8,242,4,8,8,54,28/05/2025 08:29:53
01/02/17,1,89,4,1,2,1,28/05/2025 08:29:53
01/02/17,2,181,4,2,17,26,28/05/2025 08:29:53
01/02/17,3,37,4,3,14,48,28/05/2025 08:29:53
01/02/17,4,248,4,4,9,55,28/05/2025 08:29:53
01/02/17,5,138,4,5,14,57,28/05/2025 08:29:53
01/02/17,6,135,4,6,4,52,28/05/2025 08:29:53
01/02/17,7,199,4,7,9,55,28/05/2025 08:29:53
01/02/17,8,242,4,8,1,24,28/05/2025 08:29:53
01/03/17,1,89,4,1,19,8,28/05/2025 08:29:53
01/03/17,2,181,4,2,18,27,28/05/2025 08:29:53
01/03/17,3,37,4,3,3,11,28/05/2025 08:29:53
01/03/17,4,248,4,4,3,18,28/05/2025 08:29:53
01/03/17,5,138,4,5,16,58,28/05/2025 08:29:53
01/03/17,6,135,4,6,2,27,28/05/2025 08:29:53
01/03/17,7,199,4,7,13,57,28/05/2025 08:29:53
01/03/17,8,242,4,8,11,56,28/05/2025 08:29:53
01/04/17,1,89,4,1,12,5,28/05/2025 08:29:53
01/04/17,2,181,4,2,6,9,28/05/2025 08:29:53
01/04/17,3,37,4,3,13,44,28/05/2025 08:29:53
01/04/17,4,248,4,4,13,57,28/05/2025 08:29:53
01/04/17,5,138,4,5,9,55,28/05/2025 08:29:53
01/04/17,6,135,4,6,13,57,28/05/2025 08:29:53
01/04/17,7,199,4,7,3,52,28/05/2025 08:29:53
01/04/17,8,242,4,8,12,56,28/05/2025 08:29:53
01/05/17,1,89,4,1,3,2,28/05/2025 08:29:53
01/05/17,2,181,4,2,4,6,28/05/2025 08:29:53
01/05/17,3,37,4,3,3,11,28/05/2025 08:29:53
01/05/17,4,248,4,4,13,57,28/05/2025 08:29:53
01/05/17,5,138,4,5,9,55,28/05/2025 08:29:53
01/05/17,6,135,4,6,6,53,28/05/2025 08:29:53
01/05/17,7,199,4,7,1,19,28/05/2025 08:29:53
01/05/17,8,242,4,8,17,59,28/05/2025 08:29:53
01/06/17,1,89,4,1,19,8,28/05/2025 08:29:53
01/06/17,2,181,4,2,11,17,28/05/2025 08:29:53
01/06/17,3,37,4,3,7,24,28/05/2025 08:29:53
01/06/17,4,248,4,4,11,56,28/05/2025 08:29:53
01/06/17,5,138,4,5,8,54,28/05/2025 08:29:53
01/06/17,6,135,4,6,12,56,28/05/2025 08:29:53
01/06/17,7,199,4,7,7,54,28/05/2025 08:29:53
01/06/17,8,242,4,8,14,57,28/05/2025 08:29:53
01/07/17,1,89,4,1,16,6,28/05/2025 08:29:53
01/07/17,2,181,4,2,13,20,28/05/2025 08:29:53
01/07/17,3,37,4,3,2,7,28/05/2025 08:29:53
01/07/17,4,248,4,4,17,59,28/05/2025 08:29:53
01/07/17,5,138,4,5,2,19,28/05/2025 08:29:53
01/07/17,6,135,4,6,12,56,28/05/2025 08:29:53
01/07/17,7,199,4,7,12,56,28/05/2025 08:29:53
01/07/17,8,242,4,8,7,54,28/05/2025 08:29:53
01/08/17,1,89,4,1,9,4,28/05/2025 08:29:53
01/08/17,2,181,4,2,6,9,28/05/2025 08:29:53
01/08/17,3,37,4,3,1,4,28/05/2025 08:29:53
01/08/17,4,248,4,4,17,59,28/05/2025 08:29:53
01/08/17,5,138,4,5,2,19,28/05/2025 08:29:53
01/08/17,6,135,4,6,15,58,28/05/2025 08:29:53
01/08/17,7,199,4,7,18,59,28/05/2025 08:29:53
01/08/17,8,242,4,8,18,59,28/05/2025 08:29:53
01/09/17,1,89,4,1,19,8,28/05/2025 08:29:53
01/09/17,2,181,4,2,16,24,28/05/2025 08:29:53
01/09/17,3,37,4,3,8,27,28/05/2025 08:29:53
01/09/17,4,248,4,4,3,18,28/05/2025 08:29:53
01/09/17,5,138,4,5,15,58,28/05/2025 08:29:53
01/09/17,6,135,4,6,12,56,28/05/2025 08:29:53
01/09/17,7,199,4,7,10,55,28/05/2025 08:29:53
01/09/17,8,242,4,8,5,53,28/05/2025 08:29:53
01/10/17,1,89,4,1,6,3,28/05/2025 08:29:53
01/10/17,2,181,4,2,6,9,28/05/2025 08:29:53
01/10/17,3,37,4,3,7,24,28/05/2025 08:29:53
01/10/17,4,248,4,4,7,42,28/05/2025 08:29:53
01/10/17,5,138,4,5,19,60,28/05/2025 08:29:53
01/10/17,6,135,4,6,10,55,28/05/2025 08:29:53
01/10/17,7,199,4,7,16,58,28/05/2025 08:29:53
01/10/17,8,242,4,8,18,59,28/05/2025 08:29:53
01/11/17,1,89,4,1,6,3,28/05/2025 08:29:53
01/11/17,2,181,4,2,11,17,28/05/2025 08:29:53
01/11/17,3,37,4,3,5,17,28/05/2025 08:29:53
01/11/17,4,248,4,4,20,60,28/05/2025 08:29:53
01/11/17,5,138,4,5,12,56,28/05/2025 08:29:53
01/11/17,6,135,4,6,8,54,28/05/2025 08:29:53
01/11/17,7,199,4,7,8,54,28/05/2025 08:29:53
01/11/17,8,242,4,8,1,24,28/05/2025 08:29:53
01/12/17,1,89,4,1,3,2,28/05/2025 08:29:53
01/12/17,2,181,4,2,14,21,28/05/2025 08:29:53
01/12/17,3,37,4,3,19,60,28/05/2025 08:29:53
01/12/17,4,248,4,4,9,55,28/05/2025 08:29:53
01/12/17,5,138,4,5,18,59,28/05/2025 08:29:53
01/12/17,6,135,4,6,2,27,28/05/2025 08:29:53
01/12/17,7,199,4,7,17,59,28/05/2025 08:29:53
01/12/17,8,242,4,8,6,53,28/05/2025 08:29:53
01/01/15,1,89,5,1,16,6,28/05/2025 08:29:53
01/01/15,2,181,5,2,20,30,28/05/2025 08:29:53
01/01/15,3,37,5,3,14,48,28/05/2025 08:29:53
01/01/15,4,248,5,4,8,48,28/05/2025 08:29:53
01/01/15,5,138,5,5,7,54,28/05/2025 08:29:53
01/01/15,6,135,5,6,13,57,28/05/2025 08:29:53
01/01/15,7,199,5,7,10,55,28/05/2025 08:29:53
01/01/15,8,242,5,8,14,57,28/05/2025 08:29:53
01/02/15,1,89,5,1,4,2,28/05/2025 08:29:53
01/02/15,2,181,5,2,14,21,28/05/2025 08:29:53
01/02/15,3,37,5,3,2,7,28/05/2025 08:29:53
01/02/15,4,248,5,4,19,60,28/05/2025 08:29:53
01/02/15,5,138,5,5,5,47,28/05/2025 08:29:53
01/02/15,6,135,5,6,1,14,28/05/2025 08:29:53
01/02/15,7,199,5,7,2,37,28/05/2025 08:29:53
01/02/15,8,242,5,8,14,57,28/05/2025 08:29:53
01/03/15,1,89,5,1,11,5,28/05/2025 08:29:53
01/03/15,2,181,5,2,1,2,28/05/2025 08:29:53
01/03/15,3,37,5,3,8,27,28/05/2025 08:29:53
01/03/15,4,248,5,4,19,60,28/05/2025 08:29:53
01/03/15,5,138,5,5,13,57,28/05/2025 08:29:53
01/03/15,6,135,5,6,6,53,28/05/2025 08:29:53
01/03/15,7,199,5,7,2,37,28/05/2025 08:29:53
01/03/15,8,242,5,8,13,57,28/05/2025 08:29:53
01/04/15,1,89,5,1,17,7,28/05/2025 08:29:53
01/04/15,2,181,5,2,7,11,28/05/2025 08:29:53
01/04/15,3,37,5,3,15,58,28/05/2025 08:29:53
01/04/15,4,248,5,4,6,36,28/05/2025 08:29:53
01/04/15,5,138,5,5,10,55,28/05/2025 08:29:53
01/04/15,6,135,5,6,10,55,28/05/2025 08:29:53
01/04/15,7,199,5,7,1,19,28/05/2025 08:29:53
01/04/15,8,242,5,8,20,60,28/05/2025 08:29:53
01/05/15,1,89,5,1,12,5,28/05/2025 08:29:53
01/05/15,2,181,5,2,13,20,28/05/2025 08:29:53
01/05/15,3,37,5,3,8,27,28/05/2025 08:29:53
01/05/15,4,248,5,4,6,36,28/05/2025 08:29:53
01/05/15,5,138,5,5,16,58,28/05/2025 08:29:53
01/05/15,6,135,5,6,17,59,28/05/2025 08:29:53
01/05/15,7,199,5,7,16,58,28/05/2025 08:29:53
01/05/15,8,242,5,8,5,53,28/05/2025 08:29:53
01/06/15,1,89,5,1,3,2,28/05/2025 08:29:53
01/06/15,2,181,5,2,9,14,28/05/2025 08:29:53
01/06/15,3,37,5,3,17,59,28/05/2025 08:29:53
01/06/15,4,248,5,4,1,6,28/05/2025 08:29:53
01/06/15,5,138,5,5,8,54,28/05/2025 08:29:53
01/06/15,6,135,5,6,10,55,28/05/2025 08:29:53
01/06/15,7,199,5,7,13,57,28/05/2025 08:29:53
01/06/15,8,242,5,8,4,52,28/05/2025 08:29:53
01/07/15,1,89,5,1,1,1,28/05/2025 08:29:53
01/07/15,2,181,5,2,8,12,28/05/2025 08:29:53
01/07/15,3,37,5,3,4,14,28/05/2025 08:29:53
01/07/15,4,248,5,4,1,6,28/05/2025 08:29:53
01/07/15,5,138,5,5,10,55,28/05/2025 08:29:53
01/07/15,6,135,5,6,4,52,28/05/2025 08:29:53
01/07/15,7,199,5,7,15,58,28/05/2025 08:29:53
01/07/15,8,242,5,8,13,57,28/05/2025 08:29:53
01/08/15,1,89,5,1,5,2,28/05/2025 08:29:53
01/08/15,2,181,5,2,18,27,28/05/2025 08:29:53
01/08/15,3,37,5,3,4,14,28/05/2025 08:29:53
01/08/15,4,248,5,4,1,6,28/05/2025 08:29:53
01/08/15,5,138,5,5,13,57,28/05/2025 08:29:53
01/08/15,6,135,5,6,20,60,28/05/2025 08:29:53
01/08/15,7,199,5,7,16,58,28/05/2025 08:29:53
01/08/15,8,242,5,8,18,59,28/05/2025 08:29:53
01/09/15,1,89,5,1,6,3,28/05/2025 08:29:53
01/09/15,2,181,5,2,10,15,28/05/2025 08:29:53
01/09/15,3,37,5,3,14,48,28/05/2025 08:29:53
01/09/15,4,248,5,4,9,55,28/05/2025 08:29:53
01/09/15,5,138,5,5,16,58,28/05/2025 08:29:53
01/09/15,6,135,5,6,6,53,28/05/2025 08:29:53
